id,GEOID,borough,commute_midtown_manhattan,commute_downtown_manhattan,commute_downtown_brooklyn
"1134-Fulton-St,-Unit-8A,-Brooklyn,-NY-11216",36047022700,Brooklyn,42.02071662345921,25.837383290125874,16.80404995679254
"960-Franklin-Ave,-Unit-717,-Brooklyn,-NY-11225",36047021300,Brooklyn,42.15156857323073,27.93490811686897,20.40157478353564
"461-Dean-St,-Apt-30B,-Brooklyn,-NY-11217",36047012902,Brooklyn,32.93474294888512,18.015147307063035,10.481813973729702
"960-Franklin-Ave,-Unit-458,-Brooklyn,-NY-11225",36047021300,Brooklyn,42.15156857323073,27.93490811686897,20.40157478353564
"260-Gold-St,-Apt-812,-Brooklyn,-NY-11201",36047001501,Brooklyn,35.96002326687305,21.17866376772695,12.645330434393612
"395-Carroll-St,-Apt-704,-Brooklyn,-NY-11231",36047007500,Brooklyn,41.243127401116254,30.559794067782924,20.24495444816996
"1515-Surf-Ave,-Apt-541,-Brooklyn,-NY-11224",36047034800,Brooklyn,64.39286182977851,50.70952849644518,41.17619516311185
"960-Franklin-Ave,-Unit-621,-Brooklyn,-NY-11225",36047021300,Brooklyn,42.15156857323073,27.93490811686897,20.40157478353564
"960-Franklin-Ave,-Unit-120,-Brooklyn,-NY-11225",36047021300,Brooklyn,42.15156857323073,27.93490811686897,20.40157478353564
"21-India-St,-Apt-N302,-Brooklyn,-NY-11222",36047056302,Brooklyn,33.06179825610081,45.37846492276747,39.34513158943414
"240-3rd-Ave,-Apt-5L,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-9BA,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"532-Neptune-Ave,-Apt-111G,-Brooklyn,-NY-11224",36047035400,Brooklyn,66.29895796330894,55.6156246299756,43.29237082929836
"277-Gold-St,-Apt-3M,-Brooklyn,-NY-11201",36047001501,Brooklyn,35.761790020136736,21.242410236565444,12.709076903232113
"532-Neptune-Unit-Ave,-Ph-13M,-Brooklyn,-NY-11224",36047035400,Brooklyn,66.29895796330894,55.6156246299756,43.29237082929836
"960-Franklin-Ave,-Unit-460,-Brooklyn,-NY-11225",36047021300,Brooklyn,42.15156857323073,27.93490811686897,20.40157478353564
"198-Stuyvesant-Ave,-Unit-2,-Brooklyn,-NY-11221",36047029300,Brooklyn,46.6644757868562,37.62176153455819,35.71188750089682
"199-Getz-Ave,-Unit-1,-Staten-Island,-NY-10312",36085014607,Staten Island,110.24216184801892,94.55882851468556,94.52549518135224
"2413-3rd-Ave,-Apt-1305,-Bronx,-NY-10451",36005005100,Bronx,40.468687824108,43.28535449077467,49.94238551019721
"3217-Pearsall-Ave,-Bronx,-NY-10469",36005034800,Bronx,67.5931872140864,72.40985388075305,81.37652054741972
"147-Stuyvesant-Ave,-Apt-1,-Brooklyn,-NY-11221",36047029100,Brooklyn,43.681701328596645,35.27366512092726,43.46503466192998
"55-Fleet-St,-Apt-18O,-Brooklyn,-NY-11201",36047001502,Brooklyn,26.60725286857479,16.223201648391733,8.689868315058398
"128-Columbia-Hts,---606,-Brooklyn,-NY-11201",36047000100,Brooklyn,30.838643485926088,15.155310152592756,10.121976819259425
"461-Dean-St,-Apt-28D,-Brooklyn,-NY-11217",36047012902,Brooklyn,32.93474294888512,18.015147307063035,10.481813973729702
"221-Howard-Ave,-Apt-1R,-Brooklyn,-NY-11233",36047037900,Brooklyn,49.17539560883949,34.070289607815134,25.0369562744818
"365-Bond-St,-Apt-B215,-Brooklyn,-NY-11231",36047007700,Brooklyn,41.28557918326894,30.60224584993561,20.91184375833064
"1280-Dean-St,-Unit-2E,-Brooklyn,-NY-11216",36047031300,Brooklyn,45.88367988033277,29.70034654699943,24.1670132136661
"2-Blue-Slip,-Apt-11E,-Brooklyn,-NY-11222",36047056302,Brooklyn,28.925726271184203,40.24239293785087,40.99312018437492
"394-Harman-St,-Apt-3F,-Brooklyn,-NY-11237",36047044300,Brooklyn,36.6828091802087,35.99947584687537,39.96614251354204
"1503-Eighth-Ave,-Unit-3R,-Brooklyn,-NY-11215",36047016900,Brooklyn,44.95526409795475,34.271930764621416,25.238597431288085
"43-25-Hunter-St,-Unit-5014W,-Queens,-NY-11101",36081001902,Queens,17.33191692971287,32.354171374035296,36.61679983460801
"22-18-Jackson-Ave,-Unit-720,-Queens,-NY-11101",36081001901,Queens,18.0620502101105,32.20758484771911,36.80911942433895
"109-3rd-St,-Apt-3,-Brooklyn,-NY-11231",36047007700,Brooklyn,39.76536945609242,29.08203612275909,20.04870278942576
"1-City-Pt,-Apt-21C,-Brooklyn,-NY-11201",36047001502,Brooklyn,28.121142545957603,17.180773528643325,9.647440195309994
"1457-Flatbush-Ave,-Apt-708,-Brooklyn,-NY-11210",36047078601,Brooklyn,57.98337288373738,38.80003955040405,31.266706217070716
"11-Hoyt-St,-Apt-56K,-Brooklyn,-NY-11201",36047003700,Brooklyn,30.00982238775175,14.638453538811463,7.10512020547813
"1118-Fulton-St,-Apt-5F,-Brooklyn,-NY-11238",36047022700,Brooklyn,40.3898201299648,24.20648679663146,15.173153463298128
"239-N-9th-St,-Unit-E307,-Brooklyn,-NY-11211",36047051900,Brooklyn,26.65315156566392,25.96981823233059,31.436484898997257
"239-N-9th-St,-Unit-E201,-Brooklyn,-NY-11211",36047051900,Brooklyn,26.63379402129145,25.95046068795812,31.417127354624785
"1-Bell-Slip,-Apt-16K,-Brooklyn,-NY-11222",36047056302,Brooklyn,26.314226391942192,37.630893058608855,41.58318956178729
"2100-Bedford-Ave,-Apt-6C,-Brooklyn,-NY-11226",36047079602,Brooklyn,44.08723202578212,35.40389869244879,27.1115144944142
"170-Broadway,-Apt-5B,-Brooklyn,-NY-11211",36047054900,Brooklyn,32.493724856611,28.81039152327767,33.777058189944334
"308-Graham-Ave,-Unit-2,-Brooklyn,-NY-11211",36047049500,Brooklyn,27.35181987271333,26.66848653938,32.13515320604667
"11-Ocean-Unit-Pkwy,-Ph-104,-Brooklyn,-NY-11218",36047012902,Brooklyn,34.76460992512482,21.272989580694837,13.739656247361498
"16-Dupont-St,-Apt-7J,-Brooklyn,-NY-11222",36047056302,Brooklyn,30.41723779254921,41.73390445921588,39.96911538877124
"568-Baltic-St,-Apt-1L,-Brooklyn,-NY-11217",36047012700,Brooklyn,34.54227338709377,21.85894005376044,14.325606720427109
"23-15-44th-Rd,-Unit-42E,-Queens,-NY-11101",36081001903,Queens,15.06614043384208,30.882807100508742,36.84947376717541
"1233-Bay-St,-Unit-1,-Staten-Island,-NY-10305",36085000600,Staten Island,99.17209881918738,83.48876548585405,83.45543215252071
"42-Maspeth-Ave,-Apt-3B,-Brooklyn,-NY-11211",36047047700,Brooklyn,28.637238870534876,27.95390553720154,33.420572203868204
"23-15-44th-Rd,-Unit-43N,-Queens,-NY-11101",36081001903,Queens,15.06614043384208,30.882807100508742,36.84947376717541
"10-13-47th-Ave,-Unit-3,-Queens,-NY-11101",36081000702,Queens,19.845128483259987,31.16179514992665,37.12846181659332
"23-15-44th-Rd,-Unit-64D,-Queens,-NY-11101",36081001903,Queens,15.06614043384208,30.882807100508742,36.84947376717541
"23-22-30th-Rd,-Unit-3H,-Queens,-NY-11102",36081007300,Queens,35.50715887044881,45.32382553711548,51.290492203782144
"30-77-Vernon-Blvd,-Ph-725W,-Queens,-NY-11102",36081008100,Queens,45.45551709617661,55.27218376284328,61.238850429509945
"225-Schermerhorn-St,-Apt-16K,-Brooklyn,-NY-11201",36047003700,Brooklyn,31.091064347013,15.787539393290674,8.75420605995734
"12-Halsey-St,-Apt-527,-Brooklyn,-NY-11216",36047024500,Brooklyn,41.11553602821762,24.93220269488428,19.16995403094176
"196-Willoughby-St,-Apt-32B,-Brooklyn,-NY-11201",36047003101,Brooklyn,28.50911032040501,17.443947515911123,9.910614182577786
"36-S-4th-St,-Apt-B5,-Brooklyn,-NY-11249",36047054900,Brooklyn,37.40069148283992,35.98879771314671,40.95546437981338
"440-Irving-Ave,-Apt-3A,-Brooklyn,-NY-11237",36047043500,Brooklyn,40.9278528845339,40.24451955120057,40.63507560549876
"12-Halsey-St,-Apt-514,-Brooklyn,-NY-11216",36047024500,Brooklyn,41.11553602821762,24.93220269488428,19.16995403094176
"192-Flatbush-Ave,-Unit-4,-Brooklyn,-NY-11217",36047012902,Brooklyn,32.62798568546562,18.06677058691208,10.533437253578745
"34-N-7th-St,-Apt-11H,-Brooklyn,-NY-11249",36047055500,Brooklyn,31.09589410329709,30.41256076996376,35.87922743663043
"19-Rockwell-Pl,-Apt-10E,-Brooklyn,-NY-11217",36047003300,Brooklyn,29.756963436331013,13.639400777032344,6.106067443699009
"2230-Cropsey-Ave,-Apt-605,-Brooklyn,-NY-11214",36047029400,Brooklyn,66.06838540724128,57.38505207390794,48.85171874057461
"168-Wythe-Ave,-Unit-2B,-Brooklyn,-NY-11249",36047055500,Brooklyn,28.4441197753136,27.760786441980265,33.227453108646934
"45-50-Pearson-St,-Unit-5O,-Queens,-NY-11101",36081001901,Queens,18.72351888365228,32.788845565175265,37.197896529088574
"145-Amity-St,-Apt-5,-Brooklyn,-NY-11201",36047004500,Brooklyn,38.08402512956911,18.796448681268373,10.26311534793504
"4457-Mundy-Ln,-Bronx,-NY-10466",36005044400,Bronx,83.49265746496594,86.93429486068203,94.27599079829928
"689-Myrtle-Ave,-Apt-4F,-Brooklyn,-NY-11205",36047123700,Brooklyn,40.82630823727972,35.18140428294559,29.14807094961226
"656-Dean-St,-Brooklyn,-NY-11238",36047016300,Brooklyn,38.4149807255139,27.160074170199923,19.16197087668298
"50-N-1st-St,-Apt-5H,-Brooklyn,-NY-11249",36047055500,Brooklyn,32.912329135867616,32.228995802534286,37.69566246920095
"130-2nd-St,-Apt-12K,-Brooklyn,-NY-11231",36047007700,Brooklyn,40.2558783952469,29.57254506191357,20.53921172858024
"315-42nd-St,-Apt-1,-Brooklyn,-NY-11232",36047008200,Brooklyn,44.34237946169792,32.659046128364594,25.12571279503126
"257-Gold-St,-Ph-V,-Brooklyn,-NY-11201",36047001501,Brooklyn,35.39456480134469,22.281199256705285,13.747865923371952
"75-Greene-Ave,-Apt-2D,-Brooklyn,-NY-11238",36047018100,Brooklyn,38.78289292031021,24.16385589875508,15.952404967178682
"103-Wilson-Ave,-Apt-2L,-Brooklyn,-NY-11237",36047042700,Brooklyn,39.875832471874105,39.192499138540775,44.66615968085763
"777-Coney-Island-Ave,-Apt-4B,-Brooklyn,-NY-11218",36047052600,Brooklyn,46.807691344557725,38.1243580112244,29.527710989414302
"130-2nd-St,-Apt-8D,-Brooklyn,-NY-11231",36047007700,Brooklyn,40.2558783952469,29.57254506191357,20.53921172858024
"3604-Eastchester-Rd,-Bronx,-NY-10469",36005038600,Bronx,74.27822566168385,79.09489232835053,88.06155899501718
"50-48-45th-St,---Fl,-Queens,-NY-11377",36081018700,Queens,37.03175839484534,48.348425061512,54.31509172817867
"100-Van-Cortlandt-Park-S,-Unit-1,-Bronx,-NY-10463",36005028100,Bronx,57.51649807931592,67.83316474598259,74.79983141264924
"22-51-45th-St,-Unit-6E,-Queens,-NY-11105",36081013700,Queens,45.7669503434886,55.58361701015527,61.550283676821934
"975-Nostrand-Ave,-Apt-812,-Brooklyn,-NY-11225",36047031900,Brooklyn,47.744660627514826,28.56132729418149,21.02799396084816
"180-Ashland-Unit-Pl,-Ph-6,-Brooklyn,-NY-11217",36047003300,Brooklyn,30.26939477553817,14.60866917812258,7.075335844789247
"180-Montague-St,-Apt-17B,-Brooklyn,-NY-11201",36047000900,Brooklyn,30.388464849213427,12.525790999934811,3.9924576666014775
"3260-Henry-Hudson-Pkwy,-Apt-7P,-Bronx,-NY-10463",36005029700,Bronx,60.85281758733653,71.1694842540032,78.13615092066986
"21-Butler-Pl,-Apt-3D,-Brooklyn,-NY-11238",36047020700,Brooklyn,37.23093917780161,23.824258765706773,16.29092543237344
"251-Douglass-St,-Apt-921,-Brooklyn,-NY-11217",36047012700,Brooklyn,37.53667465755032,24.83914772318009,17.30581438984676
"2667-Fulton-St,-Unit-1B,-Brooklyn,-NY-11207",36047114600,Brooklyn,43.72090862864429,38.03757529531095,32.14910441931678
"53-Boerum-Pl,-Apt-8K,-Brooklyn,-NY-11201",36047004300,Brooklyn,33.21090502391334,14.435505022603213,5.902171689269879
"11-Hoyt-St,-Apt-53A,-Brooklyn,-NY-11201",36047003700,Brooklyn,30.00982238775175,14.638453538811463,7.10512020547813
"2000-Bogart-Ave,-Unit-2,-Bronx,-NY-10462",36005024600,Bronx,60.22945303128917,65.04611969795583,74.01278636462251
"150-4th-Ave,-Apt-8H,-Brooklyn,-NY-11217",36047012700,Brooklyn,35.35948688360326,22.56726596195226,15.033932628618924
"211-Mcguinness-Blvd,-Apt-552,-Brooklyn,-NY-11222",36047057500,Brooklyn,28.710178094771948,41.02684476143862,34.993511428105286
"257-19th-St,-Unit-2,-Brooklyn,-NY-11215",36047014300,Brooklyn,46.546518686263816,33.36318535293049,20.82985201959716
"1524-Sheepshead-Bay-Rd,-Apt-14H,-Brooklyn,-NY-11235",36047060600,Brooklyn,51.05269972516797,42.86936639183464,29.336033058501304
"291-Fifth-Ave,-Unit-2L,-Brooklyn,-NY-11215",36047013500,Brooklyn,43.93000310640005,30.74666977306672,18.213336439733386
"455-Lexington-Ave,-Unit-1A,-Brooklyn,-NY-11221",36047026300,Brooklyn,44.743371275020536,38.13918343595416,32.55910429188921
"14-33-31st-Ave,-Unit-1C,-Queens,-NY-11106",36081007900,Queens,40.21541544739387,50.03208211406054,55.998748780727205
"395-Leonard-St,-Unit-01-227,-Brooklyn,-NY-11211",36047051500,Brooklyn,30.87495851730707,30.191625183973738,35.32806400735816
"221-Cumberland-St,-Apt-5,-Brooklyn,-NY-11205",36047018100,Brooklyn,37.93383540406243,21.82252352429912,14.289190190965789
"316-Bergen-St,-Unit-703,-Brooklyn,-NY-11217",36047012700,Brooklyn,31.487264403740745,18.67597309979267,11.142639766459338
"110-Livingston-St,-Apt-8R,-Brooklyn,-NY-11201",36047000900,Brooklyn,31.80474114266581,12.15462902179926,3.6212956884659286
"302-2nd-St,-Apt-7C,-Brooklyn,-NY-11215",36047013500,Brooklyn,43.6068521406328,30.42351880729948,17.89018547396614
"50-Commercial-St,---2A,-Brooklyn,-NY-11222",36047005900,Brooklyn,49.65659374861095,38.97326041527762,29.939927081944287
"249-Willoughby-Ave,-Apt-3G,-Brooklyn,-NY-11205",36047019300,Brooklyn,41.28155945339165,31.09822612005831,25.064892786724972
"802-Rogers-Ave,-Brooklyn,-NY-11226",36047082200,Brooklyn,49.98170032285383,33.24583228839585,25.71249895506252
"300-Jefferson-Ave,-Unit-1,-Staten-Island,-NY-10306",36085011201,Staten Island,98.17761049260942,82.4942771592761,82.46094382594275
"111-Lawrence-St,-Apt-8D,-Brooklyn,-NY-11201",36047001100,Brooklyn,29.739163248201077,14.818106326786884,6.284772993453553
"1-Eagle-St,-Unit-1-905,-Brooklyn,-NY-11222",36047056302,Brooklyn,31.45670358420424,42.7733702508709,40.73688636944234
"8-Vanderbilt-Ave,-Apt-4G,-Brooklyn,-NY-11205",36047021100,Brooklyn,53.93523010930289,40.75189677596956,34.718563442636224
"21-India-St,-Apt-T2610,-Brooklyn,-NY-11222",36047056302,Brooklyn,33.06179825610081,45.37846492276747,39.34513158943414
"218-Myrtle-Ave,-Apt-5I,-Brooklyn,-NY-11201",36047003101,Brooklyn,31.102396770456117,20.47338912219231,12.940055788858976
"240-3rd-Ave,-Apt-4AF,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-2Q,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-5Z,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-7D,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Unit-7AJ,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-7U,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-8AS,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-6P,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"240-3rd-Ave,-Apt-8AQ,-Brooklyn,-NY-11217",36047011901,Brooklyn,40.04376922270512,27.356581610512176,15.23187857179748
"387-Manhattan-Ave,-Apt-6C,-Brooklyn,-NY-11211",36047050100,Brooklyn,31.269592389420325,30.58625905608699,35.98229905240058
"610-E-3rd-St,-Unit-2,-Brooklyn,-NY-11218",36047048600,Brooklyn,50.09549905813784,39.4121657248045,32.878832391471164
"223-Van-Brunt-St,-Apt-1R,-Brooklyn,-NY-11231",36047005900,Brooklyn,51.63300449056854,40.94967115723521,31.91633782390188
"21-India-St,-Apt-T2705,-Brooklyn,-NY-11222",36047056302,Brooklyn,33.06179825610081,45.37846492276747,39.34513158943414
"21-India-St,-Apt-T2203,-Brooklyn,-NY-11222",36047056302,Brooklyn,33.06179825610081,45.37846492276747,39.34513158943414
"21-India-St,-Apt-T2409,-Brooklyn,-NY-11222",36047056302,Brooklyn,33.06179825610081,45.37846492276747,39.34513158943414
"12-Halsey-St,-Apt-816,-Brooklyn,-NY-11216",36047024500,Brooklyn,41.11553602821762,24.93220269488428,19.16995403094176
"21-India-St,-Apt-T2605,-Brooklyn,-NY-11222",36047056302,Brooklyn,33.06179825610081,45.37846492276747,39.34513158943414
"505-State-St,-Apt-22G,-Brooklyn,-NY-11217",36047003900,Brooklyn,30.85429848969021,15.543002109479945,8.009668776146613
"1524-Sheepshead-Bay-Rd,-Unit-G6,-Brooklyn,-NY-11235",36047060600,Brooklyn,51.05269972516797,42.86936639183464,29.336033058501304
"12-Halsey-St,-Apt-728,-Brooklyn,-NY-11216",36047024500,Brooklyn,41.11553602821762,24.93220269488428,19.16995403094176
"12-Halsey-St,-Apt-G27,-Brooklyn,-NY-11216",36047024500,Brooklyn,41.11553602821762,24.93220269488428,19.16995403094176
"12-Halsey-St,-Apt-731,-Brooklyn,-NY-11216",36047024500,Brooklyn,41.11553602821762,24.93220269488428,19.16995403094176
"505-State-St,-Apt-37F,-Brooklyn,-NY-11217",36047003900,Brooklyn,30.85429848969021,15.543002109479945,8.009668776146613
"1-Eagle-St,-Unit-2-1721,-Brooklyn,-NY-11222",36047056302,Brooklyn,31.45670358420424,42.7733702508709,40.73688636944234
"41-34-45th-St,-Queens,-NY-11104",36081018300,Queens,28.82128745613091,40.13795412279758,46.10462078946424
"25-38-18th-St,-Unit-2,-Queens,-NY-11102",36081009100,Queens,44.545209756235664,54.361876422902334,60.328543089569
"5-Lincoln-Ave,-Unit-E1252,-Bronx,-NY-10454",36005001901,Bronx,41.11754466858168,43.93421133524835,49.90087800191501
"180-Greenway-S,-Queens,-NY-11375",36081074900,Queens,39.13163216180692,54.94829882847359,62.91496549514025
"21-45-44th-Dr,-Unit-3B,-Queens,-NY-11101",36081001903,Queens,12.96201573909409,28.77868240576076,34.74534907242742
"21-45-44th-Dr,-Unit-2G,-Queens,-NY-11101",36081001903,Queens,12.96201573909409,28.77868240576076,34.74534907242742
"1-15-57th-Ave,-Unit-5424,-Queens,-NY-11101",36081000101,Queens,26.986097030125997,38.30276369679266,44.26943036345933
"66-Rockwell-Pl,-Apt-16A,-Brooklyn,-NY-11217",36047003300,Brooklyn,31.15837234616677,12.796838161779368,5.263504828446035
"67-Prince-St,-Unit-15091,-Brooklyn,-NY-11201",36047001501,Brooklyn,34.17276938760733,21.750902758955657,13.217569425622322
"2905-W-17th-St,-Unit-6H,-Brooklyn,-NY-11224",36047032600,Brooklyn,66.03505607253791,52.351722739204575,42.81838940587125
"41-34-45th-St,-Unit-703,-Queens,-NY-11104",36081018300,Queens,28.737264186007263,40.05393085267393,46.0205975193406
"111-Willoughby-St,-Apt-39F,-Brooklyn,-NY-11201",36047001502,Brooklyn,30.281926687807275,16.49532149968566,8.355865328818698
"239-N-9th-St,-Unit-E409,-Brooklyn,-NY-11211",36047051900,Brooklyn,26.63379402129145,25.95046068795812,31.417127354624785
"415-Red-Hook-Ln,-Apt-7A,-Brooklyn,-NY-11201",36047003700,Brooklyn,30.96844432360554,12.306666315856347,3.773332982523016
"375-Myrtle-Ave,-Unit-4C,-Brooklyn,-NY-11205",36047018700,Brooklyn,40.48454852106897,26.690741535704756,19.157408202371418
"180-Front-St,-Apt-8B,-Brooklyn,-NY-11201",36047002100,Brooklyn,27.041039675315528,18.643797666355702,12.32437300864886
"267-Pacific-St,-Apt-403,-Brooklyn,-NY-11201",36047004300,Brooklyn,35.157448158231304,16.52881695911066,7.995483625777326
"111-Willoughby-St,-Apt-39B,-Brooklyn,-NY-11201",36047001502,Brooklyn,30.281926687807275,16.49532149968566,8.355865328818698
"66-Rockwell-Pl,-Apt-8D,-Brooklyn,-NY-11217",36047003300,Brooklyn,31.16220561310159,12.753552268547484,5.220218935214152
"505-State-St,-Apt-5H,-Brooklyn,-NY-11217",36047003900,Brooklyn,30.85429848969021,15.543002109479945,8.009668776146613
"567-Fulton-St,-Apt-5G,-Brooklyn,-NY-11201",36047003300,Brooklyn,27.541544300371207,14.44204445581704,6.908711122483708
"333-Schermerhorn-St,-Apt-39E,-Brooklyn,-NY-11217",36047003700,Brooklyn,31.47070435657356,13.093136486852089,5.559803153518755
"180-Franklin-Ave,-Apt-119,-Brooklyn,-NY-11205",36047023500,Brooklyn,42.5004040044275,32.90658723018278,26.873253896849445
"436-Graham-Ave,-Brooklyn,-NY-11211",36047049700,Brooklyn,30.656915890078388,29.97358255674505,35.44024922341172
"2905-W-17th-St,-Unit-8C,-Brooklyn,-NY-11224",36047032600,Brooklyn,66.03505607253791,52.351722739204575,42.81838940587125
"301-Sullivan-Pl,-Apt-4B,-Brooklyn,-NY-11225",36047032100,Brooklyn,47.7131359629928,28.529802629659464,20.996469296326133
"111-Willoughby-St,-Apt-17D,-Brooklyn,-NY-11201",36047001502,Brooklyn,30.281926687807275,16.49532149968566,8.355865328818698
"2905-W-17th-St,-Unit-8A,-Brooklyn,-NY-11224",36047032600,Brooklyn,66.03505607253791,52.351722739204575,42.81838940587125
"545-Vanderbilt-Ave,-Apt-10G,-Brooklyn,-NY-11238",36047019900,Brooklyn,40.392036291629886,24.20870295829655,15.175369624963215
"122-Ashland-Pl,-Apt-14A,-Brooklyn,-NY-11201",36047003101,Brooklyn,30.29940804638052,19.4117779937808,11.878444660447473
"251-Douglass-St,-Unit-619,-Brooklyn,-NY-11217",36047012700,Brooklyn,37.53667465755032,24.83914772318009,17.30581438984676
"505-State-St,-Apt-20D,-Brooklyn,-NY-11217",36047003900,Brooklyn,30.85429848969021,15.543002109479945,8.009668776146613
"5627-2nd-St,-Apt-408,-Queens,-NY-11101",36081000101,Queens,26.7913135045197,38.10798017118636,44.07464683785303
"214-50th-Ave,-Apt-406W,-Queens,-NY-11101",36081000101,Queens,20.680179705501924,31.99684637216859,37.96351303883525
"66-Rockwell-Pl,-Apt-40D,-Brooklyn,-NY-11217",36047003300,Brooklyn,31.15837234616677,12.796838161779368,5.263504828446035
"1-15-57th-Ave,-Unit-4928,-Queens,-NY-11101",36081000101,Queens,26.986097030125997,38.30276369679266,44.26943036345933
"1826-Edison-Ave,-Unit-2ND,-Bronx,-NY-10461",36005026601,Bronx,56.5748351068584,64.89150177352506,68.85816844019175
"610-E-3rd-St,-Brooklyn,-NY-11218",36047048600,Brooklyn,50.02142565223772,39.33809231890439,32.804758985571056
"445-Gerard-Ave,-Unit-W1017,-Bronx,-NY-10451",36005006301,Bronx,38.66885847715871,42.50343880093268,46.62575779050477
"59-33-Grove-Street-Gdn,-Queens,-NY-11385",36081059300,Queens,49.36669062091829,48.68335728758496,56.65002395425162
"2600-Netherland-Ave,-Apt-1525,-Bronx,-NY-10463",36005029302,Bronx,53.62607342797521,63.94274009464187,70.90940676130853
"816-Elton-Ave,-Bronx,-NY-10451",36005006900,Bronx,49.86525406020663,53.681920726873294,60.64858739353996
"66-Rockwell-Pl,-Apt-25A,-Brooklyn,-NY-11217",36047003300,Brooklyn,31.15837234616677,12.796838161779368,5.263504828446035
"20-45-26th-St,---2,-Queens,-NY-11105",36081010500,Queens,42.0845578863273,51.90122455299397,57.86789121966064
"2165-Strauss-St,-Apt-1F,-Brooklyn,-NY-11212",36047089800,Brooklyn,54.5302374474392,32.84690411410587,23.813570780772533
"365-Bond-St,-Apt-C216,-Brooklyn,-NY-11231",36047007700,Brooklyn,41.28557918326894,30.60224584993561,20.91184375833064
"800-Flatbush-Ave,-Apt-920,-Brooklyn,-NY-11226",36047050803,Brooklyn,40.46611487843596,31.782781545102623,23.55002384190524
"5627-2nd-St,-Apt-3105,-Queens,-NY-11101",36081000101,Queens,26.7913135045197,38.10798017118636,44.07464683785303
"1-S-1st-St,-Apt-18D,-Brooklyn,-NY-11249",36047055100,Brooklyn,35.34071200753182,34.65737867419849,40.12404534086515
"350-Clarkson-Ave,-Apt-407,-Brooklyn,-NY-11226",36047081800,Brooklyn,49.42551816487887,30.242184831545536,22.7088514982122
"120-Nassau-St,-Apt-19F,-Brooklyn,-NY-11201",36047001300,Brooklyn,31.518048517890787,17.428687210375514,12.731364146210066
"414-Gerard-Ave,-Unit-E617,-Bronx,-NY-10451",36005006301,Bronx,38.544409460554775,42.19942754729329,46.52881627085616
"286-Covert-St,-Unit-4R,-Brooklyn,-NY-11237",36047040900,Brooklyn,42.25656908050583,41.57323574717249,37.19266990100791
"126-Sandford-St,-Unit-504,-Brooklyn,-NY-11205",36047123700,Brooklyn,38.05222001024975,33.368886676916425,27.33555334358309
"500-Degraw-St,-Apt-417,-Brooklyn,-NY-11217",36047007500,Brooklyn,41.0025583640262,28.25638689986801,20.72305356653468
"2673-Bainbridge-Ave,---2,-Bronx,-NY-10458",36005040501,Bronx,39.99886480132741,57.81553146799408,67.28219813466075
"975-Nostrand-Ave,-Apt-226,-Brooklyn,-NY-11225",36047031900,Brooklyn,47.744660627514826,28.56132729418149,21.02799396084816
"69-2nd-Pl,-Apt-3,-Brooklyn,-NY-11231",36047006500,Brooklyn,37.55062714782892,26.86729381449559,17.833960481162254
"445-Gerard-Ave,-Unit-W425,-Bronx,-NY-10451",36005006301,Bronx,38.66885847715871,42.50343880093268,46.62575779050477
"224-Richardson-St,-Apt-2B,-Brooklyn,-NY-11222",36047047700,Brooklyn,32.64212668360028,31.958793350266948,37.42546001693361
"445-Gerard-Ave,-Unit-W216,-Bronx,-NY-10451",36005006301,Bronx,38.66885847715871,42.50343880093268,46.62575779050477
"820-E-216th-St,-Unit-2,-Bronx,-NY-10467",36005039000,Bronx,71.45855303334338,70.77521970001004,80.74188636667671
"126-Sandford-St,---7102,-Brooklyn,-NY-11205",36047123700,Brooklyn,38.05222001024975,33.368886676916425,27.33555334358309
"54-Crown-Unit-St,-Ph-17,-Brooklyn,-NY-11225",36047021300,Brooklyn,43.96957212889824,26.078672002479543,18.54533866914621
"1260-Prospect-Pl,-Unit-3C,-Brooklyn,-NY-11213",36047034500,Brooklyn,50.39703883399903,31.213705500665696,23.68037216733236
"199-Pacific-St,-Apt-5B,-Brooklyn,-NY-11201",36047004300,Brooklyn,35.446103901826184,15.841182816820496,7.3078494834871615
